1 1 5.0199e-06
1 2 1.00088e-05
1 3 1.49361e-05
1 4 1.97713e-05
1 5 2.44846e-05
1 6 2.90469e-05
1 7 3.34302e-05
1 8 3.76074e-05
1 9 4.15528e-05
1 10 4.5242e-05
1 11 4.86523e-05
1 12 5.17626e-05
1 13 5.45538e-05
1 14 5.70088e-05
1 15 5.91122e-05
1 16 6.08513e-05
1 17 6.22151e-05
1 18 6.31954e-05
1 19 6.37861e-05
1 20 6.39836e-05
1 21 6.37865e-05
1 22 6.31962e-05
1 23 6.22163e-05
1 24 6.08527e-05
1 25 5.9114e-05
1 26 5.70108e-05
1 27 5.45561e-05
1 28 5.1765e-05
1 29 4.86547e-05
1 30 4.52445e-05
1 31 4.15552e-05
1 32 3.76098e-05
1 33 3.34324e-05
1 34 2.90489e-05
1 35 2.44863e-05
1 36 1.97727e-05
1 37 1.49372e-05
1 38 1.00096e-05
1 39 5.02029e-06

2 1 1.00088e-05
2 2 1.9956e-05
2 3 2.97801e-05
2 4 3.94206e-05
2 5 4.88182e-05
2 6 5.79147e-05
2 7 6.66543e-05
2 8 7.49829e-05
2 9 8.28493e-05
2 10 9.02049e-05
2 11 9.70045e-05
2 12 0.000103206
2 13 0.000108771
2 14 0.000113666
2 15 0.00011786
2 16 0.000121327
2 17 0.000124047
2 18 0.000126001
2 19 0.000127179
2 20 0.000127573
2 21 0.00012718
2 22 0.000126003
2 23 0.000124049
2 24 0.00012133
2 25 0.000117863
2 26 0.00011367
2 27 0.000108776
2 28 0.000103211
2 29 9.70094e-05
2 30 9.02099e-05
2 31 8.28542e-05
2 32 7.49876e-05
2 33 6.66587e-05
2 34 5.79187e-05
2 35 4.88217e-05
2 36 3.94236e-05
2 37 2.97824e-05
2 38 1.99575e-05
2 39 1.00096e-05

3 1 1.49361e-05
3 2 2.97801e-05
3 3 4.44405e-05
3 4 5.88269e-05
3 5 7.28507e-05
3 6 8.64254e-05
3 7 9.94673e-05
3 8 0.000111896
3 9 0.000123635
3 10 0.000134612
3 11 0.000144759
3 12 0.000154013
3 13 0.000162318
3 14 0.000169622
3 15 0.000175881
3 16 0.000181055
3 17 0.000185113
3 18 0.00018803
3 19 0.000189787
3 20 0.000190375
3 21 0.000189789
3 22 0.000188032
3 23 0.000185117
3 24 0.000181059
3 25 0.000175886
3 26 0.000169628
3 27 0.000162325
3 28 0.00015402
3 29 0.000144766
3 30 0.000134619
3 31 0.000123642
3 32 0.000111903
3 33 9.94739e-05
3 34 8.64314e-05
3 35 7.28559e-05
3 36 5.88313e-05
3 37 4.44438e-05
3 38 2.97823e-05
3 39 1.49372e-05

4 1 1.97712e-05
4 2 3.94205e-05
4 3 5.88268e-05
4 4 7.78704e-05
4 5 9.6434e-05
4 6 0.000114403
4 7 0.000131667
4 8 0.000148119
4 9 0.000163658
4 10 0.000178188
4 11 0.00019162
4 12 0.00020387
4 13 0.000214864
4 14 0.000224533
4 15 0.000232817
4 16 0.000239666
4 17 0.000245038
4 18 0.000248899
4 19 0.000251226
4 20 0.000252003
4 21 0.000251227
4 22 0.000248902
4 23 0.000245043
4 24 0.000239672
4 25 0.000232824
4 26 0.000224541
4 27 0.000214872
4 28 0.00020388
4 29 0.00019163
4 30 0.000178198
4 31 0.000163668
4 32 0.000148128
4 33 0.000131676
4 34 0.000114411
4 35 9.6441e-05
4 36 7.78762e-05
4 37 5.88312e-05
4 38 3.94235e-05
4 39 1.97727e-05

5 1 2.44844e-05
