1 1 8.05755e-12
1 2 1.1056e-11
1 3 1.40119e-11
1 4 1.69109e-11
1 5 1.96962e-11
1 6 2.25384e-11
1 7 2.51532e-11
1 8 2.76827e-11
1 9 3.02407e-11
1 10 3.25713e-11
1 11 3.48166e-11
1 12 3.68345e-11
1 13 3.88241e-11
1 14 4.05862e-11
1 15 4.22631e-11
1 16 4.37694e-11
1 17 4.49916e-11
1 18 4.61853e-11
1 19 4.70664e-11
1 20 4.78622e-11
1 21 4.8459e-11
1 22 4.88569e-11
1 23 4.90843e-11
1 24 4.89706e-11
1 25 4.88853e-11
1 26 4.85159e-11
1 27 4.7919e-11
1 28 4.72085e-11
1 29 4.63274e-11
1 30 4.51905e-11
1 31 4.394e-11
1 32 4.2462e-11
1 33 4.09273e-11
1 34 3.91367e-11
1 35 3.70903e-11
1 36 3.50724e-11
1 37 3.29123e-11
1 38 3.06102e-11
1 39 2.81091e-11

2 1 1.60867e-11
2 2 2.20552e-11
2 3 2.80096e-11
2 4 3.36939e-11
2 5 3.94209e-11
2 6 4.48495e-11
2 7 5.02212e-11
2 8 5.52802e-11
2 9 6.02256e-11
2 10 6.48583e-11
2 11 6.9349e-11
2 12 7.3527e-11
2 13 7.73639e-11
2 14 8.0945e-11
2 15 8.42419e-11
2 16 8.7141e-11
2 17 8.97842e-11
2 18 9.20011e-11
2 19 9.38769e-11
2 20 9.54685e-11
2 21 9.65485e-11
2 22 9.73728e-11
2 23 9.77707e-11
2 24 9.77707e-11
2 25 9.74865e-11
2 26 9.67475e-11
2 27 9.56391e-11
2 28 9.41611e-11
2 29 9.22569e-11
2 30 9.01537e-11
2 31 8.75389e-11
2 32 8.46967e-11
2 33 8.1485e-11
2 34 7.79039e-11
2 35 7.41522e-11
2 36 6.99742e-11
2 37 6.55973e-11
2 38 6.09361e-11
2 39 5.60902e-11

3 1 2.40163e-11
3 2 3.29266e-11
3 3 4.16946e-11
3 4 5.03491e-11
3 5 5.87335e-11
3 6 6.70184e-11
3 7 7.4877e-11
3 8 8.25651e-11
3 9 8.98979e-11
3 10 9.6918e-11
3 11 1.03483e-10
3 12 1.09651e-10
3 13 1.15534e-10
3 14 1.20792e-10
3 15 1.25652e-10
3 16 1.30001e-10
3 17 1.33923e-10
3 18 1.37277e-10
3 19 1.40147e-10
3 20 1.42364e-10
3 21 1.44126e-10
3 22 1.45292e-10
3 23 1.45889e-10
3 24 1.45917e-10
3 25 1.45405e-10
3 26 1.44354e-10
3 27 1.42649e-10
3 28 1.40489e-10
3 29 1.37732e-10
3 30 1.34492e-10
3 31 1.30683e-10
3 32 1.26363e-10
3 33 1.21531e-10
3 34 1.1633e-10
3 35 1.10532e-10
3 36 1.04478e-10
3 37 9.78702e-11
3 38 9.09495e-11
3 39 8.36593e-11

4 1 3.17826e-11
4 2 4.35847e-11
4 3 5.52376e-11
4 4 6.66773e-11
4 5 7.7776e-11
4 6 8.86331e-11
4 7 9.91776e-11
4 8 1.09253e-10
4 9 1.19002e-10
4 10 1.28239e-10
4 11 1.36964e-10
4 12 1.4515e-10
4 13 1.52852e-10
4 14 1.60014e-10
4 15 1.66409e-10
4 16 1.72236e-10
4 17 1.77323e-10
4 18 1.81814e-10
4 19 1.85508e-10
4 20 1.88521e-10
4 21 1.90767e-10
4 22 1.9233e-10
4 23 1.93182e-10
4 24 1.93239e-10
4 25 1.925e-10
4 26 1.91022e-10
4 27 1.88976e-10
4 28 1.8602e-10
4 29 1.82354e-10
4 30 1.77948e-10
4 31 1.72975e-10
4 32 1.67319e-10
4 33 1.60981e-10
4 34 1.54003e-10
4 35 1.46386e-10
4 36 1.38243e-10
4 37 1.29617e-10
4 38 1.20394e-10
4 39 1.10774e-10

5 1 3.9357e-11
5 2 5.39799e-11
5 3 6.84253e-11
5 4 8.25082e-11
5 5 9.63496e-11
5 6 1.09793e-10
5 7 1.22796e-10
5 8 1.35358e-10
5 9 1.47395e-10
5 10 1.58821e-10
5 11 1.69706e-10
5 12 1.79796e-10
5 13 1.89246e-10
5 14 1.98042e-10
5 15 2.06029e-10
5 16 2.13106e-10
5 17 2.19529e-10
5 18 2.25043e-10
5 19 2.29704e-10
5 20 2.33399e-10
5 21 2.36298e-10
5 22 2.38117e-10
5 23 2.39112e-10
5 24 2.39197e-10
5 25 2.38373e-10
5 26 2.36611e-10
5 27 2.33854e-10
5 28 2.30273e-10
5 29 2.25754e-10
5 30 2.2041e-10
5 31 2.14186e-10
5 32 2.07052e-10
5 33 1.99194e-10
5 34 1.90639e-10
5 35 1.81288e-10
5 36 1.71184e-10
5 37 1.60455e-10
5 38 1.491e-10
5 39 1.37135e-10

6 1 4.66969e-11
6 2 6.40199e-11
6 3 8.11298e-11
6 4 9.78702e-11
6 5 1.14312e-10
6 6 1.30228e-10
6 7 1.45647e-10
6 8 1.60583e-10
6 9 1.74794e-10
6 10 1.88422e-10
6 11 2.0124e-10
6 12 2.13348e-10
6 13 2.2456e-10
6 14 2.34948e-10
6 15 2.44384e-10
6 16 2.52996e-10
6 17 2.60485e-10
6 18 2.66922e-10
6 19 2.72451e-10
6 20 2.76884e-10
6 21 2.8021e-10
6 22 2.82625e-10
6 23 2.83677e-10
6 24 2.83848e-10
6 25 2.82768e-10
6 26 2.80636e-10
6 27 2.77524e-10
6 28 2.73204e-10
6 29 2.67832e-10
6 30 2.61494e-10
6 31 2.54104e-10
6 32 2.45734e-10
6 33 2.36383e-10
6 34 2.26152e-10
6 35 2.1501e-10
6 36 2.03087e-10
6 37 1.90354e-10
6 38 1.76883e-10
