1 1 0.000204212
1 2 0.000407202
1 3 0.000607756
1 4 0.000804673
1 5 0.000996772
1 6 0.0011829
1 7 0.00136192
1 8 0.00153277
1 9 0.0016944
1 10 0.00184582
1 11 0.00198611
1 12 0.0021144
1 13 0.00222988
1 14 0.00233184
1 15 0.00241962
1 16 0.00249266
1 17 0.00255048
1 18 0.00259269
1 19 0.002619
1 20 0.0026292
1 21 0.0026232
1 22 0.00260099
1 23 0.00256267
1 24 0.00250844
1 25 0.0024386
1 26 0.00235356
1 27 0.0022538
1 28 0.00213993
1 29 0.00201263
1 30 0.00187267
1 31 0.00172092
1 32 0.00155831
1 33 0.00138585
1 34 0.00120462
1 35 0.00101576
1 36 0.000820455
1 37 0.000619946
1 38 0.000415499
1 39 0.000208412

2 1 0.0004071
2 2 0.000811766
2 3 0.00121158
2 4 0.00160413
2 5 0.00198709
2 6 0.00235813
2 7 0.00271502
2 8 0.00305561
2 9 0.00337782
2 10 0.00367969
2 11 0.00395935
2 12 0.00421509
2 13 0.00444531
2 14 0.00464856
2 15 0.00482355
2 16 0.00496916
2 17 0.00508442
2 18 0.00516857
2 19 0.00522102
2 20 0.00524135
2 21 0.00522939
2 22 0.00518511
2 23 0.00510872
2 24 0.00500061
2 25 0.00486139
2 26 0.00469185
2 27 0.00449299
2 28 0.00426598
2 29 0.0040122
2 30 0.0037332
2 31 0.00343067
2 32 0.0031065
2 33 0.0027627
2 34 0.00240142
2 35 0.00202492
2 36 0.00163559
2 37 0.00123587
2 38 0.000828302
2 39 0.000415471

3 1 0.000607354
3 2 0.00121107
3 3 0.00180755
3 4 0.00239321
3 5 0.00296454
3 6 0.00351809
3 7 0.00405054
3 8 0.00455867
3 9 0.00503937
3 10 0.00548972
3 11 0.00590695
3 12 0.00628849
3 13 0.00663195
3 14 0.00693518
3 15 0.00719625
3 16 0.00741347
3 17 0.00758543
3 18 0.00771097
3 19 0.00778921
3 20 0.00781955
3 21 0.00780169
3 22 0.00773563
3 23 0.00762166
3 24 0.00746037
3 25 0.00725267
3 26 0.00699973
3 27 0.00670305
3 28 0.00636438
3 29 0.00598577
3 30 0.00556952
3 31 0.00511818
3 32 0.00463455
3 33 0.00412164
3 34 0.00358265
3 35 0.00302096
3 36 0.00244011
3 37 0.00184378
3 38 0.00123573
3 39 0.000619836

4 1 0.000803678
4 2 0.00160255
4 3 0.00239183
4 4 0.0031668
4 5 0.00392281
4 6 0.0046553
4 7 0.00535986
4 8 0.00603223
4 9 0.00666831
4 10 0.00726423
4 11 0.00781633
4 12 0.00832119
4 13 0.00877567
4 14 0.00917691
4 15 0.00952236
4 16 0.0098098
4 17 0.0100373
4 18 0.0102034
4 19 0.010307
4 20 0.0103471
4 21 0.0103235
4 22 0.0102361
4 23 0.0100852
4 24 0.00987182
4 25 0.00959698
4 26 0.00926228
4 27 0.00886969
4 28 0.00842155
4 29 0.00792055
4 30 0.00736975
4 31 0.00677253
4 32 0.00613258
4 33 0.00545388
4 34 0.00474067
4 35 0.00399742
4 36 0.00322883
4 37 0.00243974
4 38 0.00163516
4 39 0.000820185

5 1 0.000994809
5 2 0.00198367
5 3 0.00296066
5 4 0.00391993
5 5 0.00485573
5 6 0.00576242
5 7 0.00663454
5 8 0.0074668
5 9 0.00825416
5 10 0.0089918
5 11 0.00967519
5 12 0.0103001
5 13 0.0108627
5 14 0.0113593
5 15 0.0117869
5 16 0.0121427
5 17 0.0124243
5 18 0.01263
5 19 0.0127581
5 20 0.0128078
5 21 0.0127785
5 22 0.0126703
5 23 0.0124836
5 24 0.0122194
5 25 0.0118792
5 26 0.0114649
5 27 0.0109789
5 28 0.0104242
5 29 0.00980409
5 30 0.0091223
5 31 0.00838306
5 32 0.00759092
5 33 0.00675082
5 34 0.005868
5 35 0.00494801
5 36 0.00399664
5 37 0.00301991
5 38 0.002024
5 39 0.00101522

